u,v,weight
author_96769,author_112094,0.3333333333333333
author_96769,author_113112,0.5333333333333333
author_96769,author_137378,0.2
author_96770,author_112094,0.3333333333333333
author_96770,author_113112,0.5333333333333333
author_96770,author_137378,0.5333333333333333
author_96780,author_96786,0.07692307692307693
author_96780,author_96787,0.07692307692307693
author_96780,author_96789,0.07692307692307693
author_96780,author_100279,0.125
author_96780,author_100284,0.125
author_96786,author_96787,0.07692307692307693
author_96786,author_96789,0.16025641025641024
author_96786,author_106798,0.08333333333333333
author_96787,author_96789,0.07692307692307693
author_96789,author_106798,0.08333333333333333
author_96838,author_96839,0.26785714285714285
author_96838,author_96843,0.26785714285714285
author_96838,author_96844,0.26785714285714285
author_96839,author_96843,0.26785714285714285
author_96839,author_96844,0.26785714285714285
author_96843,author_96844,0.26785714285714285
author_96876,author_96884,0.05263157894736842
author_96876,author_118899,0.5333333333333333
author_96884,author_110698,0.16666666666666666
author_96895,author_145542,0.16666666666666666
author_96915,author_107636,0.043478260869565216
author_96915,author_107640,0.043478260869565216
author_96915,author_107641,0.043478260869565216
author_96915,author_107646,0.043478260869565216
author_96915,author_110142,0.05263157894736842
author_96915,author_125454,0.25
author_96915,author_125455,0.25
author_96915,author_125457,0.25
author_96915,author_128056,0.05263157894736842
author_96915,author_138026,0.05263157894736842
author_96915,author_138037,0.05263157894736842
author_96994,author_121415,0.3333333333333333
author_97015,author_97017,0.5
author_97050,author_98226,0.25
author_97050,author_116943,0.3333333333333333
author_97050,author_122169,0.2
author_97050,author_122729,0.5833333333333333
author_97050,author_127656,0.5
author_97050,author_129800,0.16666666666666666
author_97050,author_132729,0.16666666666666666
author_97050,author_149738,0.2
author_97050,author_162962,0.3333333333333333
author_97050,author_179041,0.5
author_97050,author_179042,0.75
author_97050,author_187372,0.3333333333333333
author_97055,author_97057,0.5
author_97055,author_98781,0.5
author_97055,author_147001,0.3333333333333333
author_97055,author_163704,1.3333333333333333
author_97057,author_132058,0.3333333333333333
author_97057,author_155616,0.25
author_97059,author_121016,0.3333333333333333
author_97073,author_113833,0.3333333333333333
author_97079,author_151376,0.25
author_97079,author_155318,0.75
author_97095,author_131458,0.038461538461538464
author_97095,author_145619,0.038461538461538464
author_97095,author_159058,0.038461538461538464
author_97095,author_170661,0.038461538461538464
author_97121,author_111727,0.3333333333333333
author_97127,author_97128,0.19090909090909092
author_97127,author_106459,0.09090909090909091
author_97128,author_106459,0.09090909090909091
author_97143,author_137552,0.3666666666666667
author_97215,author_97218,0.16666666666666666
author_97218,author_98262,0.2
author_97218,author_98264,0.2
author_97218,author_124371,0.2
author_97218,author_148379,0.5
author_97218,author_162876,0.25
author_97220,author_97221,1.5
author_97236,author_167051,0.5
author_97237,author_98318,0.9999999999999999
author_97237,author_102768,1.0
author_97237,author_106929,0.3333333333333333
author_97237,author_114099,0.3333333333333333
author_97237,author_118364,0.16666666666666666
author_97237,author_124931,0.9999999999999999
author_97237,author_124932,0.16666666666666666
author_97237,author_124933,0.5
author_97237,author_129750,0.14285714285714285
author_97237,author_129752,0.14285714285714285
author_97237,author_137446,0.5
author_97237,author_137447,0.5
author_97237,author_137450,0.5
author_97237,author_150050,0.14285714285714285
author_97237,author_171520,0.14285714285714285
author_97237,author_195260,0.5
author_97239,author_116573,0.5
author_97250,author_97251,0.25
author_97250,author_97252,0.25
author_97251,author_97252,0.25
author_97252,author_102132,0.5
author_97263,author_117093,0.5
author_97273,author_121398,2.0
author_97273,author_126108,1.5
author_97273,author_136834,1.0
author_97298,author_99296,0.09090909090909091
author_97298,author_125128,0.09090909090909091
author_97298,author_133881,0.09090909090909091
author_97298,author_142046,0.14285714285714285
author_97298,author_198875,0.09090909090909091
author_97354,author_115189,0.08333333333333333
author_97354,author_135288,0.08333333333333333
author_97354,author_152404,0.08333333333333333
author_97399,author_97401,0.8333333333333333
author_97401,author_111882,0.25
author_97401,author_111883,0.25
author_97401,author_132361,0.25
author_97420,author_103772,0.25
author_97420,author_138790,0.25
author_97420,author_173084,1.0
author_97420,author_173085,0.25
author_97420,author_181725,0.5
author_97427,author_108964,0.5
author_97440,author_97441,2.0
author_97440,author_109343,0.5
author_97440,author_109345,0.5
author_97441,author_150487,0.3333333333333333
author_97441,author_177620,0.5
author_97441,author_193865,0.3333333333333333
author_97496,author_133604,0.5
author_97496,author_151482,0.5
author_97496,author_151720,0.5
author_97499,author_121752,0.5833333333333333
author_97499,author_134835,0.3333333333333333
author_97499,author_149047,0.3333333333333333
author_97499,author_149048,0.3333333333333333
author_97513,author_97514,0.75
author_97513,author_97515,1.0833333333333333
author_97513,author_113144,0.5833333333333333
author_97514,author_97515,0.75
author_97514,author_113144,0.25
author_97515,author_113144,0.5833333333333333
author_97528,author_97684,0.3333333333333333
author_97528,author_101548,0.3333333333333333
author_97528,author_103786,0.25
author_97528,author_152330,0.5
author_97528,author_173764,0.25
author_97552,author_102143,2.0
author_97552,author_142433,1.0
author_97559,author_97560,3.0
author_97609,author_97610,0.25
author_97626,author_108638,0.25
author_97646,author_97647,3.7
author_97646,author_97648,0.7
author_97647,author_97648,0.7
author_97683,author_97684,0.8333333333333333
author_97683,author_104445,0.3333333333333333
author_97684,author_101548,0.3333333333333333
author_97684,author_104312,0.16666666666666666
author_97684,author_104445,1.7833333333333332
author_97684,author_104446,0.5
author_97684,author_144215,0.16666666666666666
author_97684,author_157828,0.16666666666666666
author_97684,author_159290,0.25
author_97684,author_166795,0.5833333333333333
author_97684,author_166798,0.5833333333333333
author_97684,author_181002,0.45
author_97684,author_192948,0.16666666666666666
author_97754,author_98818,0.058823529411764705
author_97754,author_118688,0.058823529411764705
author_97754,author_137942,1.0
author_97754,author_137943,1.0
author_97754,author_162209,0.058823529411764705
author_97754,author_164868,0.058823529411764705
author_97754,author_177593,0.058823529411764705
author_97754,author_177690,0.5588235294117647
author_97754,author_177691,0.5588235294117647
author_97754,author_177696,0.058823529411764705
author_97754,author_177702,0.058823529411764705
author_97754,author_177708,0.058823529411764705
author_97754,author_177712,0.058823529411764705
author_97754,author_177714,0.058823529411764705
author_97810,author_141609,0.2
author_97856,author_97857,0.8333333333333333
author_97857,author_129073,0.75
author_97857,author_136494,0.5
author_97857,author_152540,0.25
author_97870,author_97872,1.0
author_97872,author_102718,0.5
author_97872,author_111214,2.0
author_97911,author_108250,0.3333333333333333
author_97980,author_100714,0.2
author_98025,author_110941,0.75
author_98046,author_98047,0.3333333333333333
author_98046,author_132894,0.1111111111111111
author_98054,author_137146,1.0
author_98059,author_110850,0.1111111111111111
author_98059,author_113129,0.1111111111111111
author_98059,author_135930,0.1111111111111111
author_98069,author_101548,0.5
author_98069,author_131087,0.3333333333333333
author_98074,author_124522,0.25
author_98099,author_100208,0.5
author_98099,author_103794,0.6666666666666666
author_98099,author_121214,0.25
author_98099,author_122732,0.3333333333333333
author_98099,author_126673,0.3333333333333333
author_98103,author_109201,0.2
author_98103,author_157915,0.25
author_98128,author_137470,0.3333333333333333
author_98128,author_137472,1.1666666666666665
author_98154,author_98158,0.25
author_98154,author_101870,0.25
author_98158,author_130791,0.3666666666666667
author_98158,author_130795,0.2909090909090909
author_98176,author_129532,0.08333333333333333
author_98176,author_150390,0.25
author_98183,author_150469,1.0
author_98183,author_158494,0.5
author_98183,author_158495,0.5
author_98226,author_179042,0.25
author_98262,author_98264,0.34285714285714286
author_98262,author_124371,0.2
author_98264,author_124371,0.2
author_98273,author_99031,0.2
author_98280,author_107829,0.5
author_98290,author_138955,0.3333333333333333
author_98295,author_165507,0.25
author_98306,author_98308,1.25
author_98306,author_109201,0.3333333333333333
author_98306,author_113578,0.3333333333333333
author_98306,author_113580,0.3333333333333333
author_98306,author_119535,0.6666666666666666
author_98308,author_119535,0.6666666666666666
author_98308,author_189835,0.75
author_98318,author_124931,0.16666666666666666
author_98318,author_124932,0.5
author_98318,author_124933,0.5
author_98318,author_137446,0.5
author_98318,author_137447,0.5
author_98318,author_137450,0.5
author_98318,author_154837,0.45
author_98318,author_154838,0.45
author_98318,author_154839,0.45
author_98318,author_154841,0.45
author_98365,author_98445,0.01020408163265306
author_98457,author_98458,1.7499999999999998
author_98457,author_99556,0.3333333333333333
author_98457,author_117028,0.3333333333333333
author_98458,author_99556,0.47619047619047616
author_98458,author_102741,0.6428571428571428
author_98458,author_102744,0.8333333333333333
author_98458,author_102746,0.5833333333333333
author_98458,author_109296,0.45238095238095233
author_98458,author_117028,0.3333333333333333
author_98458,author_139698,0.25
author_98458,author_148883,0.7202380952380952
author_98458,author_148884,0.7202380952380952
author_98458,author_155631,0.4107142857142857
author_98458,author_165298,0.125
author_98458,author_165303,0.26785714285714285
author_98458,author_165304,0.26785714285714285
author_98458,author_165946,0.25
author_98458,author_175736,0.2857142857142857
author_98458,author_175737,0.2857142857142857
author_98458,author_183203,0.25
author_98488,author_98489,0.3333333333333333
author_98489,author_102108,0.125
author_98489,author_102111,0.125
author_98489,author_107207,0.125
author_98489,author_107210,0.125
author_98489,author_127287,0.25
author_98489,author_127288,0.25
author_98571,author_98573,0.25
author_98571,author_116677,0.5
author_98573,author_132116,0.3333333333333333
author_98573,author_147940,0.45
author_98573,author_157505,0.45
author_98573,author_157508,0.45
author_98589,author_100208,0.3333333333333333
author_98589,author_126673,0.5
author_98597,author_98599,0.5833333333333333
author_98675,author_154636,0.5
author_98719,author_148572,1.0
author_98724,author_98725,0.5
author_98725,author_102891,0.125
author_98725,author_102894,0.125
author_98749,author_98750,0.7916666666666666
author_98749,author_118607,0.125
author_98749,author_118608,0.125
author_98749,author_165669,0.125
author_98749,author_167723,0.29166666666666663
author_98749,author_167727,0.16666666666666666
author_98750,author_118607,0.25
author_98750,author_118608,0.5416666666666666
